baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id	external_gene_name	description	entrez_id
0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000237930	RPL31P14	ribosomal protein L31 pseudogene 14	100129310
0	NA	NA	NA	NA	NA	ENSG00000222832	RNA5SP120	RNA, 5S ribosomal pseudogene 120	100873390
0	NA	NA	NA	NA	NA	ENSG00000234588	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000231597	LOC124907978	uncharacterized LOC124907978	124907978
0	NA	NA	NA	NA	NA	ENSG00000118245	TNP1	transition protein 1	7141
0	NA	NA	NA	NA	NA	ENSG00000223874	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000237479	LOC105373876	uncharacterized LOC105373876	105373876
0	NA	NA	NA	NA	NA	ENSG00000236295	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000287498	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000289265	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279015	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000230621	NA	NA	NA
0.198851539531208	-0.890958587415171	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000144460	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2	57624
108.161654386316	0.133901113698806	0.18344169203134	0.72993828292823	0.465427910309201	NA	ENSG00000119844	AFTPH	aftiphilin	54812
0	NA	NA	NA	NA	NA	ENSG00000204705	UBTFL5	UBTF like 5 (pseudogene)	728231
0	NA	NA	NA	NA	NA	ENSG00000277747	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000234903	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000144010	TRIM43B	tripartite motif containing 43B	653192
1.99227056060154	-0.566597781837109	1.60803695831884	-0.352353706117222	0.724573015661199	NA	ENSG00000233459	LOC729532	zinc finger protein 207 pseudogene	729532
0	NA	NA	NA	NA	NA	ENSG00000233031	LOC100287498	NDUFA4, mitochondrial complex associated pseudogene	100287498
0	NA	NA	NA	NA	NA	ENSG00000178562	CD28	CD28 molecule	940
0	NA	NA	NA	NA	NA	ENSG00000224791	KRT18P39	keratin 18 pseudogene 39	344462
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000213925	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000206970	RNU6-474P	RNA, U6 small nuclear 474, pseudogene	106481329
0	NA	NA	NA	NA	NA	ENSG00000237383	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000227265	GXYLT1P7	GXYLT1 pseudogene 7	100130488
0	NA	NA	NA	NA	NA	ENSG00000213355	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000234837	LOC100419684	zinc finger protein 114 pseudogene	100419684
0	NA	NA	NA	NA	NA	ENSG00000235571	NA	NA	NA
65.0457905526448	-0.15513567766037	0.240856028460596	-0.644101285950374	0.519509756536768	NA	ENSG00000064012	CASP8	caspase 8	841
0.599731071590881	-0.348172996208895	3.48290177709516	-0.0999663552095006	0.920371036261467	NA	ENSG00000289698	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000222017	NA	NA	NA
13.7287135399711	0.0174722391085947	0.51032328433894	0.0342375894747343	0.972687692034836	NA	ENSG00000247626	MARS2	methionyl-tRNA synthetase 2, mitochondrial	92935
0	NA	NA	NA	NA	NA	ENSG00000152430	BOLL	boule homolog, RNA binding protein	66037
0	NA	NA	NA	NA	NA	ENSG00000286020	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000237262	NA	NA	NA
9.77178211415976	0.360439322558582	0.640514206973782	0.562734313515915	0.573615814970559	NA	ENSG00000227347	HNRNPKP2	heterogeneous nuclear ribonucleoprotein K pseudogene 2	389053
33.8038425813769	0.141668514894527	0.325132044312805	0.435726091514466	0.663035472942487	NA	ENSG00000003400	CASP10	caspase 10	843
0	NA	NA	NA	NA	NA	ENSG00000121966	CXCR4	C-X-C motif chemokine receptor 4	7852
0	NA	NA	NA	NA	NA	ENSG00000279024	NA	NA	NA
0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000230037	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000273063	NA	NA	NA
60.9885239767891	-0.310528621486188	0.252430316233406	-1.23015581535406	0.218638762136625	NA	ENSG00000233426	EIF3FP3	eukaryotic translation initiation factor 3 subunit F pseudogene 3	339799
0	NA	NA	NA	NA	NA	ENSG00000225226	NA	NA	NA
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000226674	TEX41	testis expressed 41	401014
0	NA	NA	NA	NA	NA	ENSG00000234940	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000276706	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000235352	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000268580	NA	NA	NA
0.198851539531208	-0.890958587415171	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000235435	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000214064	RPL6P5	ribosomal protein L6 pseudogene 5	100270844
0	NA	NA	NA	NA	NA	ENSG00000225107	NA	NA	NA
0.810557561869498	2.14532066898377	3.00473851816259	0.713979155262949	0.475240069039154	NA	ENSG00000286225	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000226218	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000234119	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000233842	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279876	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000251905	RNU7-2P	RNA, U7 small nuclear 2 pseudogene	100147745
0	NA	NA	NA	NA	NA	ENSG00000230559	RPL17P12	ribosomal protein L17 pseudogene 12	100270938
0	NA	NA	NA	NA	NA	ENSG00000227134	OTX2P2	OTX2 pseudogene 2	100419816
0	NA	NA	NA	NA	NA	ENSG00000198526	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000231040	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000271583	LOC100420430	nipsnap homolog 2 pseudogene	100420430
0	NA	NA	NA	NA	NA	ENSG00000287847	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000207225	RNU6-692P	RNA, U6 small nuclear 692, pseudogene	106479871
0	NA	NA	NA	NA	NA	ENSG00000207161	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000202074	RNU6-715P	RNA, U6 small nuclear 715, pseudogene	106481405
0	NA	NA	NA	NA	NA	ENSG00000253083	RNA5SP106	RNA, 5S ribosomal pseudogene 106	106478994
0	NA	NA	NA	NA	NA	ENSG00000257207	NA	NA	NA
1.98651703780966	-0.574058846531781	1.5449424836605	-0.371572956665441	0.710210827141441	NA	ENSG00000256671	LIMS4	LIM zinc finger domain containing 4	100288695
0	NA	NA	NA	NA	NA	ENSG00000231583	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000226847	PRPS1P1	phosphoribosyl pyrophosphate synthetase 1 pseudogene 1	100861436
0	NA	NA	NA	NA	NA	ENSG00000229641	CYP2C56P	cytochrome P450 family 2 subfamily C member 56, pseudogene	106478959
11.1247162861209	-0.0820022827749276	0.571484378866861	-0.14348998119165	0.885903223224044	NA	ENSG00000115392	FANCL	FA complementation group L	55120
0	NA	NA	NA	NA	NA	ENSG00000163599	CTLA4	cytotoxic T-lymphocyte associated protein 4	1493
0	NA	NA	NA	NA	NA	ENSG00000252214	RNU6-542P	RNA, U6 small nuclear 542, pseudogene	106480588
51.3099264338552	-0.148337167119504	0.275299302951515	-0.538821440988641	0.590010067658214	NA	ENSG00000115317	HTRA2	HtrA serine peptidase 2	27429
3.94296272385905	-0.931347720486919	1.09748489260113	-0.848620082851027	0.396092728331937	NA	ENSG00000115325	DOK1	docking protein 1	1796
0	NA	NA	NA	NA	NA	ENSG00000213486	NA	NA	NA
1.78354240551541	-0.332620143392248	1.82119289729932	-0.182638612244478	0.855081585691912	NA	ENSG00000227361	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000229831	NA	NA	NA
8.43782897024602	0.65337454575415	0.70178804527777	0.931014072055818	0.351846285028688	NA	ENSG00000170264	FAM161A	FAM161 centrosomal protein A	84140
0	NA	NA	NA	NA	NA	ENSG00000230702	RPL31P30	ribosomal protein L31 pseudogene 30	729203
0.191709871878029	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000277498	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000236498	NA	NA	NA
1.61963684265957	2.23290187448066	1.81584768973954	1.2296746511823	0.218818962873987	NA	ENSG00000286360	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000278523	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000289247	NA	NA	NA
14.533948748689	0.218690115700247	0.498678654257022	0.438539155091913	0.660995492856557	NA	ENSG00000136688	IL36G	interleukin 36 gamma	56300
0.198851539531208	-0.890958587415171	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000236124	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000232090	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000136694	IL36A	interleukin 36 alpha	27179
0	NA	NA	NA	NA	NA	ENSG00000136696	IL36B	interleukin 36 beta	27177
0.409688365265039	2.51346353700156	4.44656973014786	0.565258995031655	0.571897614894261	NA	ENSG00000136697	IL1F10	interleukin 1 family member 10	84639
0	NA	NA	NA	NA	NA	ENSG00000201805	RNU6-1180P	RNA, U6 small nuclear 1180, pseudogene	106481552
14.0604641091475	-0.13100345458639	0.527220115533798	-0.248479621180145	0.803763335690406	NA	ENSG00000144354	CDCA7	cell division cycle associated 7	83879
12.7209612686674	0.0138648049283445	0.531486612962107	0.0260868375424782	0.979188075610645	NA	ENSG00000136695	IL36RN	interleukin 36 receptor antagonist	26525
0.393448508260391	-1.79772323032878	4.52304625061285	-0.397458511525324	0.691029375206304	NA	ENSG00000227227	NA	NA	NA
27.8278787910835	0.20114915081972	0.365839188776469	0.549829425033588	0.582436374337427	NA	ENSG00000144369	FAM171B	family with sequence similarity 171 member B	165215
0	NA	NA	NA	NA	NA	ENSG00000283586	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000285843	SCYGR9	small cysteine and glycine repeat containing 9 (gene/pseudogene)	117134595
0	NA	NA	NA	NA	NA	ENSG00000238259	NA	NA	NA
159.864666742707	0.122036414339444	0.150957997159119	0.808413046251601	0.418852844117904	NA	ENSG00000198648	STK39	serine/threonine kinase 39	27347
46.2595477675228	0.202336096720456	0.286517570038506	0.706190886280601	0.480069437235677	NA	ENSG00000115267	IFIH1	interferon induced with helicase C domain 1	64135
2.00534430006415	0.0581371223891452	1.58863423206815	0.0365956626236487	0.97080740194041	NA	ENSG00000180871	CXCR2	C-X-C motif chemokine receptor 2	3579
0	NA	NA	NA	NA	NA	ENSG00000188282	RUFY4	RUN and FYVE domain containing 4	285180
14.4021662957907	0.253446209195614	0.800962882705083	0.316426908996898	0.751678495005049	NA	ENSG00000214821	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000213981	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000275414	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000222033	LINC01124	long intergenic non-protein coding RNA 1124	440925
0	NA	NA	NA	NA	NA	ENSG00000204335	SP5	Sp5 transcription factor	389058
67.1439260266997	0.233715785711228	0.229057561092667	1.0203364804739	0.307568907586987	NA	ENSG00000128692	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000222509	NA	NA	NA
5.73215357419549	-0.499845601286584	0.871125034854015	-0.573793176969537	0.566107766429185	NA	ENSG00000128683	GAD1	glutamate decarboxylase 1	2571
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000235934	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000286611	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000286115	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000091106	NLRC4	NLR family CARD domain containing 4	58484
3.2336206342006	2.2472470679395	1.21561859195353	1.84864486510372	0.0645091098157014	NA	ENSG00000289727	NA	NA	NA
1.99592525421766	1.24345439720205	1.56847459407666	0.792779431619707	0.427906342115825	NA	ENSG00000204334	ERICH2	glutamate rich 2	285141
0	NA	NA	NA	NA	NA	ENSG00000228203	GRASLND	glycosaminoglycan regulatory associated long non-coding RNA	386597
0	NA	NA	NA	NA	NA	ENSG00000201610	RNA5SP84	RNA, 5S ribosomal pseudogene 84	100873317
0	NA	NA	NA	NA	NA	ENSG00000264010	MIR4429	microRNA 4429	100616469
0	NA	NA	NA	NA	NA	ENSG00000251718	RNU2-13P	RNA, U2 small nuclear 13, pseudogene	106480203
0	NA	NA	NA	NA	NA	ENSG00000285626	RNA5SP85	RNA, 5S ribosomal pseudogene 85	100873318
0	NA	NA	NA	NA	NA	ENSG00000239899	NA	NA	NA
0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000169618	PROKR1	prokineticin receptor 1	10887
16.6516442498969	0.0273433333014318	0.503135825023864	0.0543458285844283	0.956659637547894	NA	ENSG00000163219	ARHGAP25	Rho GTPase activating protein 25	9938
0	NA	NA	NA	NA	NA	ENSG00000283994	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000231758	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000257277	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000257226	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000236356	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000200287	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000232377	LOC101928386	uncharacterized LOC101928386	101928386
102.696858276948	-0.0302698153297738	0.19675870421621	-0.153842318947738	0.877734065311544	NA	ENSG00000144524	COPS7B	COP9 signalosome subunit 7B	64708
0	NA	NA	NA	NA	NA	ENSG00000237477	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000214070	MANEALP1	MANEAL pseudogene 1	391448
3.94900560279703	-0.560212667651036	1.08561912850146	-0.516030579181418	0.605833051949112	NA	ENSG00000159374	M1AP	meiosis 1 associated protein	130951
58.7008809041332	0.213965459642203	0.249581523535415	0.857296872826571	0.3912808363415	NA	ENSG00000135622	SEMA4F	ssemaphorin 4F	10505
0.383419743756058	-1.76536508331309	4.52563539527883	-0.390081155268216	0.696476537179035	NA	ENSG00000286739	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000287687	LOC102724482	uncharacterized LOC102724482	102724482
0	NA	NA	NA	NA	NA	ENSG00000224646	RPS28P5	ribosomal protein S28 pseudogene 5	100271121
42.7885789645885	-0.404880571299682	0.294525464145189	-1.3746878303877	0.169228245712336	NA	ENSG00000116106	EPHA4	EPH receptor A4	2043
0	NA	NA	NA	NA	NA	ENSG00000226726	TMEM256P2	transmembrane protein 256 pseudogene 2	106479054
0.994846745403459	0.0707492923949051	2.24745601824591	0.0314797227712262	0.974886963014344	NA	ENSG00000272944	NA	NA	NA
0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000230406	RPL23P5	ribosomal protein L23 pseudogene 5	402120
0.194596968729183	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000138379	MSTN	myostatin	2660
81.7332979434824	-0.0233305368656784	0.208620465650885	-0.111832445550767	0.910956261051515	NA	ENSG00000151689	INPP1	inositol polyphosphate-1-phosphatase	3628
55.1051086389955	-0.122786078291353	0.269648620471112	-0.455355855619914	0.648853248355773	NA	ENSG00000198130	HIBCH	3-hydroxyisobutyryl-CoA hydrolase	26275
156.128646312354	0.0404405316264643	0.15034679642599	0.268981664975958	0.787943792101589	NA	ENSG00000187231	SESTD1	SEC14 and spectrin domain containing 1	91404
33.4648809368996	-0.434710374328601	0.334546914253587	-1.29940034060242	0.19380657486253	NA	ENSG00000121964	GTDC1	glycosyltransferase like domain containing 1	79712
92.0709737827448	0.0292937469825945	0.200426967731304	0.146156713910207	0.883797675829116	NA	ENSG00000125630	POLR1B	RNA polymerase I subunit B	84172
0	NA	NA	NA	NA	NA	ENSG00000207383	NA	NA	NA
32.1608982856648	-0.0686749723274474	0.347844398492959	-0.197430151599344	0.843490936379278	NA	ENSG00000125611	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5	84269
0.398002770663733	0.548714890825824	4.5615081384354	0.120292428331397	0.904251501875682	NA	ENSG00000243389	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000228251	NA	NA	NA
38.6106319593316	-0.0417911918148128	0.309971646950789	-0.134822627249671	0.892752115218461	NA	ENSG00000169607	CKAP2L	cytoskeleton associated protein 2 like	150468
0	NA	NA	NA	NA	NA	ENSG00000244125	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000228134	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000229781	RRN3P4	RRN3 pseudogene 4	100129955
166.776788118083	-0.207451140235318	0.147073439842457	-1.41052755995601	0.158383964512078	NA	ENSG00000115919	KYNU	kynureninase	8942
0	NA	NA	NA	NA	NA	ENSG00000270390	SFXN4P1	SFXN4 pseudogene 1	100418906
0.191709871878029	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000075884	ARHGAP15	Rho GTPase activating protein 15	55843
0	NA	NA	NA	NA	NA	ENSG00000224288	MTCYBP11	MT-CYB pseudogene 11	107075122
0	NA	NA	NA	NA	NA	ENSG00000226839	MTND6P11	MT-ND6 pseudogene 11	106480727
0	NA	NA	NA	NA	NA	ENSG00000224852	MTND5P24	MT-ND5 pseudogene 24	100873262
0	NA	NA	NA	NA	NA	ENSG00000232772	MTND4P22	MT-ND4 pseudogene 22	100873244
0	NA	NA	NA	NA	NA	ENSG00000236300	MTND4LP12	MT-ND4L pseudogene 12	107075239
0	NA	NA	NA	NA	NA	ENSG00000227557	MTND3P9	MT-ND3 pseudogene 9	100873184
0	NA	NA	NA	NA	NA	ENSG00000225476	MTCO3P5	MT-CO3 pseudogene 5	107075228
0	NA	NA	NA	NA	NA	ENSG00000284167	LOC124906080	ATP synthase subunit a-like	124906080
0	NA	NA	NA	NA	NA	ENSG00000231766	MTCO2P5	MT-CO2 pseudogene 5	107075181
0	NA	NA	NA	NA	NA	ENSG00000257284	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000228655	NA	NA	NA
5.41019071379132	0.760824109735748	0.829050565638875	0.917705314089557	0.358773164812875	NA	ENSG00000163596	ICA1L	islet cell autoantigen 1 like	130026
152.47934660521	-0.0625291838080281	0.15330513451359	-0.407874035050569	0.683366156162215	NA	ENSG00000173163	COMMD1	copper metabolism domain containing 1	150684
0.996224554809544	0.0559318295604554	2.48724399896038	0.0224874719102082	0.982059105441808	NA	ENSG00000229839	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000242735	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000271657	NA	NA	NA
0.191709871878029	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000266097	MIR5192	microRNA 5192	100847087
0	NA	NA	NA	NA	NA	ENSG00000236307	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000240183	RN7SL297P	RNA, 7SL, cytoplasmic 297, pseudogene	106479330
0	NA	NA	NA	NA	NA	ENSG00000225496	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000232277	SLC30A6P1	SLC30A6 pseudogene 1	100422091
0	NA	NA	NA	NA	NA	ENSG00000286904	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000287141	NA	NA	NA
123.86257306898	-0.00917750471492708	0.169887635213553	-0.0540210280953686	0.956918410704585	NA	ENSG00000116001	TIA1	TIA1 cytotoxic granule associated RNA binding protein	7072
16.6818418445218	-0.345950644600717	0.474762954946959	-0.728680789004203	0.46619694685107	NA	ENSG00000138050	THUMPD2	THUMP domain containing 2	80745
0	NA	NA	NA	NA	NA	ENSG00000144285	SCN1A	sodium voltage-gated channel alpha subunit 1	6323
0	NA	NA	NA	NA	NA	ENSG00000199687	RNU1-38P	RNA, U1 small nuclear 38, pseudogene	106481608
1.03141281665245	3.84506758052149	4.37548295492324	0.878775582063477	0.379522968276374	NA	ENSG00000168874	ATOH8	atonal bHLH transcription factor 8	84913
0	NA	NA	NA	NA	NA	ENSG00000278783	MIR6071	microRNA 6071	102466516
32.5674003564606	-0.250468493496801	0.354397055172475	-0.706745414052341	0.479724701924992	NA	ENSG00000115525	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	8869
0.402257341465757	0.548714890825825	4.5615081384354	0.120292428331397	0.904251501875682	NA	ENSG00000084734	GCKR	glucokinase regulator	2646
3.76004101427596	-0.458177826882393	1.04628057896226	-0.437911049956437	0.661450765101008	NA	ENSG00000171174	RBKS	ribokinase	64080
0	NA	NA	NA	NA	NA	ENSG00000270846	NA	NA	NA
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000265321	MIR4263	microRNA 4263	100422965
0	NA	NA	NA	NA	NA	ENSG00000270528	FAM133EP	family with sequence similarity 133 member A pseudogene	100505694
0	NA	NA	NA	NA	NA	ENSG00000277035	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000223522	LOC100505716	uncharacterized LOC100505716	100505716
0.618847689991469	3.10768026613899	3.83122873249233	0.81114453955281	0.417282670575138	NA	ENSG00000225991	RPL23AP34	ribosomal protein L23a pseudogene 34	100271294
4.19598766559476	0.519765747022671	0.956601015742788	0.543346430192821	0.586891301933052	NA	ENSG00000229951	FOSL2-AS1	FOSL2 antisense RNA 1	403150
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000270640	NA	NA	NA
2.19596571868219	0.398726887986291	1.41960715103167	0.280871287311088	0.778809123915939	NA	ENSG00000270210	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000227938	NA	NA	NA
9.94464405287287	0.193401150935809	0.625627299116082	0.309131572757544	0.757221443024106	NA	ENSG00000163803	PLB1	phospholipase B1	151056
0	NA	NA	NA	NA	NA	ENSG00000242915	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000230730	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000222232	RNA5SP89	RNA, 5S ribosomal pseudogene 89	100873322
1.79251945228311	0.981392640635779	1.65170174202397	0.594170615472741	0.552398004183689	NA	ENSG00000226833	LOC100505774	uncharacterized LOC100505774	100505774
0.203405801934549	1.51049533142579	4.56150878766381	0.331139410607032	0.740539183947401	NA	ENSG00000163806	SPDYA	speedy/RINGO cell cycle regulator family member A	245711
0.191709871878029	-0.89095858741517	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000273233	NA	NA	NA
33.3986774721496	0.136289950764595	0.328323306527775	0.415108973547892	0.678062130633809	NA	ENSG00000171103	TRMT61B	tRNA methyltransferase 61B	55006
0	NA	NA	NA	NA	NA	ENSG00000264994	SNORD92	small nucleolar RNA, C/D box 92	692209
0	NA	NA	NA	NA	NA	ENSG00000265145	SNORD53	small nucleolar RNA, C/D box 53	26796
0	NA	NA	NA	NA	NA	ENSG00000222224	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000265706	SNORD53B	small nucleolar RNA, C/D box 53B	109617012
0.20628256333049	1.520705653783	4.56070719774432	0.333436370248703	0.738804912891772	NA	ENSG00000189350	TOGARAM2	TOG array regulator of axonemal microtubules 2	165186
0	NA	NA	NA	NA	NA	ENSG00000233581	NA	NA	NA
72.3034369764976	-0.105526187262887	0.225059110305262	-0.468882095551497	0.639153914817068	NA	ENSG00000138375	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1	50485
1.00653234000477	1.24231618803644	2.32791481495677	0.533660501687865	0.593576441200337	NA	ENSG00000214694	ARHGEF33	Rho guanine nucleotide exchange factor 33	100271715
0	NA	NA	NA	NA	NA	ENSG00000222005	LINC01118	long intergenic non-protein coding RNA 1118	388948
34.8136035456383	0.0353247459743573	0.320211427392187	0.110316943595809	0.912158020231297	NA	ENSG00000171150	SOCS5	suppressor of cytokine signaling 5	9655
0	NA	NA	NA	NA	NA	ENSG00000226548	NA	NA	NA
0.97313238629782	-1.3314385855843	2.67565837857578	-0.49761157711509	0.618757842207874	NA	ENSG00000228925	NA	NA	NA
0.400879532059673	0.558937293750916	4.5607056065307	0.122555003978013	0.902459487370773	NA	ENSG00000272814	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000233845	NA	NA	NA
0.198851539531208	-0.890958587415171	4.56207316163209	-0.195296865229673	0.845160551008017	NA	ENSG00000239605	STPG4	sperm-tail PG-rich repeat containing 4	285051
0	NA	NA	NA	NA	NA	ENSG00000273269	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000225187	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000222685	RN7SKP119	RN7SK pseudogene 119	106481749
0	NA	NA	NA	NA	NA	ENSG00000207923	MIR559	microRNA 559	693144
0	NA	NA	NA	NA	NA	ENSG00000277396	NA	NA	NA
3.00227904520488	0.856003757666089	1.18509390753312	0.722308799517783	0.470104644015044	NA	ENSG00000115041	KCNIP3	potassium voltage-gated channel interacting protein 3	30818
3.78659899193104	0.508079727481566	1.04151343109428	0.487828300925267	0.625671463563027	NA	ENSG00000135905	DOCK10	dedicator of cytokinesis 10	55619
0	NA	NA	NA	NA	NA	ENSG00000288898	LOC124906119	uncharacterized LOC124906119	124906119
0	NA	NA	NA	NA	NA	ENSG00000227107	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000288857	NA	NA	NA
1.20111897327874	0.668122981088649	2.21381503342715	0.301797110869893	0.762806733435516	NA	ENSG00000280537	NA	NA	NA
10.6612650173812	-0.721226006104603	0.614809448699275	-1.17308868240472	0.24076024454766	NA	ENSG00000187736	NHEJ1	non-homologous end joining factor 1	79840
0	NA	NA	NA	NA	NA	ENSG00000230552	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000237053	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000223777	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000279205	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000227098	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000206866	RNU6-187P	RNA, U6 small nuclear 187, pseudogene	106481880
141.124318682378	-0.0410487148837492	0.162701301749052	-0.252294938285509	0.800813100284198	NA	ENSG00000068724	TTC7A	tetratricopeptide repeat domain 7A	57217
73.0266639039465	0.00808143745784001	0.222551536789543	0.0363126562701846	0.971033058351821	NA	ENSG00000235734	NA	NA	NA
0	NA	NA	NA	NA	NA	ENSG00000238719	RNU7-96P	RNA, U7 small nuclear 96 pseudogene	106480361
0	NA	NA	NA	NA	NA	ENSG00000115085	ZAP70	zeta chain of T cell receptor associated protein kinase 70	7535
0.389193937458367	-1.78409887104515	4.52412951368813	-0.394351856118887	0.693321282995482	NA	ENSG00000221843	SPATA31H1	SPATA31 subfamily H member 1	84226
26.9520827805045	-0.265002839743079	0.370188145919074	-0.715859874673055	0.474077876910943	NA	ENSG00000115935	WIPF1	WAS/WASL interacting protein family member 1	7456
15.8812608758972	-0.0804829875912221	0.476204964500799	-0.169009131762395	0.865789458622058	NA	ENSG00000144029	MRPS5	mitochondrial ribosomal protein S5	64969
0	NA	NA	NA	NA	NA	ENSG00000289685	NA	NA	NA
