baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id	external_gene_name	description	entrez_id
189.14056782556	0.50534842074139	0.149199007106415	3.3870762985772	0.00070641738941363	0.00809352494728187	ENSG00000229994	RPL5P4	ribosomal protein L5 pseudogene 4	643343
189.689597326258	-0.504627944771981	0.141922032158569	-3.55567023031464	0.000377016736125338	0.00503945703954202	ENSG00000131711	MAP1B	microtubule associated protein 1B	4131
291.411158609461	-0.503094262672046	0.114128355621345	-4.4081443207787	1.04260065389439e-05	0.000222647678100879	ENSG00000143977	SNRPG	small nuclear ribonucleoprotein polypeptide G	6637
643.175653463238	0.501869068568367	0.0761310819260802	6.59217044958929	4.33442543165344e-11	2.03155082893991e-09	ENSG00000139289	PHLDA1	pleckstrin homology like domain family A member 1	22822
2035.76969340718	0.498150122763131	0.114467482520631	4.35189201154437	1.34967739123062e-05	0.000281559867338226	ENSG00000229344	MTCO2P12	MT-CO2 pseudogene 12	107075310
946.444874024164	0.49699181203307	0.0618221790802476	8.03905361194007	9.05349661185629e-16	6.95192963238071e-14	ENSG00000167615	LENG8	leukocyte receptor cluster member 8	114823
179.705966557978	0.495678902186008	0.140219883370448	3.53501151385549	0.000407757390749433	0.00541028096770111	ENSG00000120963	ZNF706	zinc finger protein 706	51123
180.185923608658	0.492645508463079	0.143663015492819	3.42917421559834	0.000605420776841426	0.00723497875371095	ENSG00000125912	NCLN	nicalin	56926
295.742546278042	-0.489845219651418	0.116312121285141	-4.21147180740135	2.53712221950365e-05	0.000487700015252855	ENSG00000100138	SNU13	small nuclear ribonucleoprotein 13	4809
996.044753185967	0.488520833639307	0.0627181035757473	7.78915186823688	6.74604830937348e-15	4.59367704689224e-13	ENSG00000117984	CTSD	cathepsin D	1509
4301.5551894183	-0.465535962752102	0.0297614957071675	-15.6422233389294	3.75389265450461e-55	1.35477985901071e-52	ENSG00000198242	RPL23A	ribosomal protein L23a	6147
201.883169839111	0.464268950067768	0.133234257906036	3.48460641703125	0.000492861430981712	0.00613357553245862	ENSG00000155096	AZIN1	antizyme inhibitor 1	51582
2043.55228776649	-0.462230437944368	0.0449288167155516	-10.2880616881319	7.97658769257982e-25	1.51513184118529e-22	ENSG00000234851	RPL23AP42	ribosomal protein L23a pseudogene 42	647099
1225.33758618094	0.461871171151002	0.0586541024143103	7.87449048130545	3.42134251560338e-15	2.46952502776252e-13	ENSG00000197930	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha	30001
343.163460175166	0.45944395060942	0.102657626336215	4.47549750570593	7.62335889340143e-06	0.000169831495347443	ENSG00000136156	ITM2B	integral membrane protein 2B	9445
213.371946578012	0.4589235818592	0.1295186466621	3.54330124415585	0.000395151043645924	0.00526236205357247	ENSG00000214548	MEG3	maternally expressed 3	55384
753.229725633641	0.455761897535997	0.0705108061017276	6.46371702060049	1.02161841527938e-10	4.55187760585592e-09	ENSG00000130702	LAMA5	laminin subunit alpha 5	3911
209.747539434708	0.455228313870707	0.130180199031966	3.49690903267804	0.000470682304192939	0.0059429891016736	ENSG00000134352	IL6ST	interleukin 6 cytokine family signal transducer	3572
200.156449323475	0.451770394161973	0.13267676250893	3.40504535699358	0.000661530652521691	0.00772642111634558	ENSG00000138081	FBXO11	F-box protein 11	80204
308.803867838039	-0.451658694162875	0.111378884369705	-4.05515548767451	5.01009646285435e-05	0.000877739715264144	ENSG00000146425	DYNLT1	dynein light chain Tctex-type 1	6993
217.922852892779	-0.449275259087884	0.13377014601587	-3.35856147629968	0.000783492917079217	0.00875425986916067	ENSG00000115758	ODC1	ornithine decarboxylase 1	4953
294.117604379988	0.448301289861885	0.109110262099793	4.10869959648587	3.97893236144285e-05	0.00072893232956585	ENSG00000142178	SIK1	salt inducible kinase 1	150094
503.177518832128	0.445886132500027	0.0839437689130098	5.31172400612718	1.08592979999705e-07	3.46824836122953e-06	ENSG00000148400	NOTCH1	notch receptor 1	4851
188.512591367756	-0.435101335129129	0.142890748228641	-3.04499304904554	0.00232685687588599	0.0215323755514681	ENSG00000131475	VPS25	vacuolar protein sorting 25 homolog	84313
411.9823838418	-0.433484205217286	0.0977954141014893	-4.43256168195605	9.31200502242437e-06	0.000202360081209704	ENSG00000163938	GNL3	G protein nucleolar 3	26354
277.897688704662	0.431043361987543	0.115074040553441	3.74579149141257	0.000179825907939203	0.00269587477627974	ENSG00000010322	NISCH	nischarin	11188
249.013379111652	0.428717368690923	0.12005979829632	3.57086530857567	0.000355803837340651	0.00480934849798655	ENSG00000166848	TERF2IP	TERF2 interacting protein	54386
266.907747527792	-0.427098952594952	0.119220437351704	-3.58243068120106	0.000340411963113422	0.00465358626847099	ENSG00000123505	AMD1	adenosylmethionine decarboxylase 1	262
271.774352134079	0.426394929181574	0.118379511535554	3.60193181785101	0.00031586121745929	0.00436759821383363	ENSG00000130827	PLXNA3	plexin A3	55558
172.887209800661	-0.426312253755842	0.148025532176502	-2.87999136018994	0.00397686068898083	0.0323983978025549	ENSG00000171960	PPIH	peptidylprolyl isomerase H	10465
704.508434020897	-0.425874466967847	0.076564256092144	-5.5623144363254	2.66220050996241e-08	9.23834773120608e-07	ENSG00000198618	NA	NA	NA
171.303816765629	0.423329036620694	0.146342446541688	2.8927289834539	0.0038191068178704	0.031468393848617	ENSG00000182986	ZNF320	zinc finger protein 320	162967
664.441786150804	-0.421566115476394	0.0759022386712634	-5.55406695317932	2.79098498807975e-08	9.59301411617125e-07	ENSG00000168653	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	4725
340.639032031097	-0.420381517506601	0.110435490345557	-3.80657989737909	0.000140901787059724	0.00220136168614089	ENSG00000111348	ARHGDIB	Rho GDP dissociation inhibitor beta	397
1426.4161489494	-0.419829462555579	0.051749515443227	-8.11272258222713	4.94979897032057e-16	3.96973877419709e-14	ENSG00000213585	VDAC1	voltage dependent anion channel 1	7416
345.43905244209	0.415731697379594	0.101640181958308	4.09022976316713	4.3094606330519e-05	0.000769942743796254	ENSG00000221978	CCNL2	cyclin L2	81669
231.613283907568	-0.415133137800649	0.127464424096506	-3.25685492829234	0.0011265399241883	0.0118879607789344	ENSG00000111596	CNOT2	CCR4-NOT transcription complex subunit 2	4848
354.460390414954	0.413935129645749	0.101145229469131	4.092482975404	4.26778586635548e-05	0.000766290507048604	ENSG00000275993	LOC102724428	salt inducible kinase 1B (putative)	102724428
177.723158831599	0.412538533515654	0.143435057678332	2.87613460888212	0.00402577990905516	0.032723062368874	ENSG00000167508	MVD	mevalonate diphosphate decarboxylase	4597
221.206608938437	0.409736589040252	0.129082211724482	3.17422969103449	0.00150234751698937	0.0150193135424228	ENSG00000275023	MLLT6	MLLT6, PHD finger containing	4302
198.541381956922	-0.409443085349299	0.1378063081703	-2.9711490771766	0.00296687724929705	0.0260522140941924	ENSG00000135372	NAT10	N-acetyltransferase 10	55226
233.890121559687	0.407613141833765	0.125252853727982	3.2543221946783	0.00113663287509738	0.011959498677045	ENSG00000119396	RAB14	RAB14, member RAS oncogene family	51552
951.903733947587	-0.406729465611167	0.0645175538016779	-6.30416749620456	2.89747023704556e-10	1.21592675412761e-08	ENSG00000213621	RPSAP54	ribosomal protein SA pseudogene 54	642641
209.222231225917	0.405509142159446	0.130112184314238	3.11661159403863	0.00182942426118574	0.0176534549695704	ENSG00000130513	GDF15	growth differentiation factor 15	9518
175.441097386064	-0.402913733897293	0.147984161437134	-2.72268146796546	0.00647544591645192	0.047307458122419	ENSG00000156697	UTP14A	UTP14A small subunit processome component	10813
474.535070996399	-0.402060527041911	0.0911213631956256	-4.41236295136125	1.02248517132792e-05	0.000219651725197767	ENSG00000127922	SEM1	SEM1 26S proteasome subunit	7979
197.717102099464	0.401153573342185	0.135931300357609	2.95114938418765	0.00316593757626292	0.0272693764027037	ENSG00000170540	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1	23204
398.832120824363	0.39952063181007	0.0941527772477694	4.24332285768591	2.20234229762972e-05	0.000429635316332199	ENSG00000169469	SPRR1B	small proline rich protein 1B	6699
1112.14467431982	0.3987652402192	0.0571120096608215	6.98216089028207	2.90673962794027e-12	1.61391127957484e-10	ENSG00000229807	XIST	X inactive specific transcript	7503
249.232677379135	0.398628563990352	0.118892906205615	3.35283724414104	0.000799877277659171	0.00890974412059243	ENSG00000137857	DUOX1	dual oxidase 1	53905
237.366677382954	0.39798991951609	0.121298027289033	3.28109144403269	0.00103406213067774	0.0110739769424806	ENSG00000171680	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5	57449
1993.60062113232	-0.397314717207309	0.0436552836310308	-9.1011828159305	8.93533341604763e-20	1.24029301148138e-17	ENSG00000143947	RPS27A	ribosomal protein S27a	6233
717.729605344643	0.397261624011567	0.073018329653413	5.44057397501694	5.31091807821834e-08	1.77473179113796e-06	ENSG00000175582	RAB6A	RAB6A, member RAS oncogene family	5870
542.700778845593	-0.395996569716343	0.083472474852447	-4.7440377252063	2.09499807021701e-06	5.17866303795425e-05	ENSG00000225067	NA	NA	NA
195.110938875108	0.395635507464359	0.133588103541545	2.96160733610024	0.00306037801751269	0.0265824930865053	ENSG00000214193	SH3D21	SH3 domain containing 21	79729
325.79746297915	0.392730960753793	0.109325785174361	3.59229947562176	0.000327772856731372	0.0044978412165153	ENSG00000105722	ERF	ETS2 repressor factor	2077
225.235576436537	-0.388966239784998	0.131033946141528	-2.9684387232365	0.0029931677490165	0.0262192776849528	ENSG00000100216	TOMM22	translocase of outer mitochondrial membrane 22	56993
182.696245153195	-0.388942264831363	0.144270931339949	-2.69591567212447	0.00701954349266872	0.0493927717328868	ENSG00000159210	SNF8	SNF8 subunit of ESCRT-II	11267
730.632828606421	0.388830132806812	0.0723571988252999	5.37375878446606	7.71120007215284e-08	2.52997464185451e-06	ENSG00000188157	AGRN	agrin	375790
1189.6898674996	-0.386196370604012	0.0570161686007385	-6.77345356732739	1.25743944996787e-11	6.48299853562007e-10	ENSG00000237506	RPSAP15	ribosomal protein SA pseudogene 15	220885
446.603106786664	-0.384610530880392	0.0916466388047859	-4.196668158225	2.70870363280332e-05	0.000515038041663466	ENSG00000146007	ZMAT2	zinc finger matrin-type 2	153527
320.214338023666	-0.381739078828952	0.108259478121033	-3.52614926151935	0.000421649256266568	0.00549361792731424	ENSG00000132294	EFR3A	EFR3 homolog A	23167
1979.49567707016	-0.380661477346582	0.0444651098774852	-8.56090265818344	1.11987229915882e-17	1.15474832218977e-15	ENSG00000072110	ACTN1	actinin alpha 1	87
314.153918712	0.380344919743886	0.111789544943421	3.40232997581649	0.000668139139001399	0.00777843275050338	ENSG00000104881	PPP1R13L	protein phosphatase 1 regulatory subunit 13 like	10848
255.156029061555	-0.379971311732925	0.121010544048289	-3.13998515353586	0.0016895639694916	0.0167058530572471	ENSG00000103994	ZNF106	zinc finger protein 106	64397
194.971221615753	0.377659724226444	0.135854540203695	2.77988298116643	0.00543784898657155	0.0416670849098444	ENSG00000185359	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate	9146
216.678640405096	0.37610308627775	0.131133774956599	2.86808708437034	0.00412961849753979	0.0334165765865944	ENSG00000128016	ZFP36	ZFP36 ring finger protein	7538
579.928006433342	-0.375959562191247	0.0806253480910371	-4.66304420499044	3.1156579394761e-06	7.34928725723481e-05	ENSG00000072501	SMC1A	structural maintenance of chromosomes 1A	8243
958.525760594887	-0.375909231246755	0.0655704229163812	-5.73290844449995	9.87229298204505e-09	3.59889953254551e-07	ENSG00000186468	RPS23	ribosomal protein S23	6228
544.893583788482	-0.375637802618469	0.0840254023523304	-4.47052667529477	7.80272107181136e-06	0.000172760861031701	ENSG00000198959	TGM2	transglutaminase 2	7052
221.671767976797	0.375473598016432	0.128434939322127	2.92345369568563	0.00346171708495981	0.0293571158977951	ENSG00000113387	SUB1	SUB1 regulator of transcription	10923
207.997908047562	0.375331479785623	0.129930812316209	2.88870263407719	0.00386834700271918	0.0317292371200307	ENSG00000167880	EVPL	envoplakin	2125
341.299940172237	-0.374184390311124	0.104734539577123	-3.57269332373	0.000353328460644577	0.00479384366340706	ENSG00000164182	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2	91942
288.841758065491	-0.372955477647533	0.116415472793616	-3.20365900423492	0.00135693087981999	0.0137948268880854	ENSG00000155252	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	55361
310.457492212657	0.372516470391323	0.107890247875271	3.45273532805282	0.000554933197769494	0.0067660605092909	ENSG00000149527	PLCH2	phospholipase C eta 2	9651
220.049459965183	-0.372302440938872	0.137052205897627	-2.71650090197722	0.00659760154201127	0.0477169217737849	ENSG00000103018	CYB5B	cytochrome b5 type B	80777
205.36248297513	-0.371453433746905	0.133511722176554	-2.78217843116202	0.00539953448669985	0.0414615318351059	ENSG00000102390	PBDC1	polysaccharide biosynthesis domain containing 1	51260
287.734974657712	-0.371018674644135	0.116616107308959	-3.18153883889444	0.00146494878967896	0.0147270200054356	ENSG00000164062	APEH	acylaminoacyl-peptide hydrolase	327
197.0431831619	0.368501081241189	0.133663971657976	2.75692152994019	0.00583483520453552	0.0439622552258219	ENSG00000126461	SCAF1	SR-related CTD associated factor 1	58506
694.648332871839	0.367741985491237	0.0734685422187303	5.00543463073484	5.57361256225463e-07	1.53386050720315e-05	ENSG00000178038	ALS2CL	ALS2 C-terminal like	259173
248.269541656296	-0.367557606519308	0.124123138382211	-2.96123358875677	0.00306409452036193	0.0265824930865053	ENSG00000164919	COX6C	cytochrome c oxidase subunit 6C	1345
804.894444024889	-0.367203564577155	0.0694497142135954	-5.28733010258048	1.24114545722458e-07	3.89503822184654e-06	ENSG00000188856	RPSAP47	ribosomal protein SA pseudogene 47	389672
199.387298662785	0.366944843971398	0.133095841470173	2.75699706255384	0.00583348755646901	0.0439622552258219	ENSG00000133858	ZFC3H1	zinc finger C3H1-type containing	196441
500.464952588395	0.366079499503508	0.0844293366353287	4.33592770111053	1.45146649622162e-05	0.000299333861992219	ENSG00000125868	DSTN	destrin, actin depolymerizing factor	11034
2322.92198778405	0.364912242648872	0.0401929691206002	9.07900686694587	1.09570025525786e-19	1.46458600786135e-17	ENSG00000106211	HSPB1	heat shock protein family B (small) member 1	3315
323.724921488976	0.364056671723065	0.105845998237315	3.43949396090366	0.000582802787216084	0.00703456608382223	ENSG00000103335	PIEZO1	piezo type mechanosensitive ion channel component 1	9780
270.582580282331	-0.363693246782705	0.120170651495588	-3.02647312181758	0.00247424817512323	0.0224925986499238	ENSG00000163444	TMEM183A	transmembrane protein 183A	92703
254.075678506607	0.361239690407676	0.124616626019921	2.8988081441872	0.00374584026791688	0.0310062787314496	ENSG00000127314	RAP1B	RAP1B, member of RAS oncogene family	5908
209.033850943952	0.357830671807616	0.130809122683841	2.73551771058409	0.00622822346763716	0.0460607756038986	ENSG00000185101	ANO9	anoctamin 9	338440
274.470398500858	0.356983766540629	0.115552364394801	3.08936791047341	0.00200582877700588	0.0190611325138497	ENSG00000109180	OCIAD1	OCIA domain containing 1	54940
408.911173059432	0.356360946140621	0.0937859425925934	3.79972665720976	0.00014485577394167	0.00223412174425422	ENSG00000125534	PPDPF	pancreatic progenitor cell differentiation and proliferation factor	79144
314.841365070479	-0.353562757530694	0.108133607074653	-3.26968430163068	0.00107667573260703	0.0114285962322905	ENSG00000216285	NA	NA	NA
559.314832106295	-0.351843342744075	0.0822352682890375	-4.27849692795345	1.88159586461236e-05	0.000377259970854779	ENSG00000189091	SF3B3	splicing factor 3b subunit 3	23450
259.395798400601	0.351358332097987	0.116670547400279	3.01154267231241	0.00259923866712406	0.0234516308741268	ENSG00000156860	FBRS	fibrosin	64319
554.568094773341	-0.349516337071892	0.0818319396055156	-4.2711481452938	1.94469163879443e-05	0.000385625940901599	ENSG00000169594	BNC1	basonuclin zinc finger protein 1	646
222.963091048427	-0.349237177427455	0.129544299911221	-2.69588995939453	0.00702008535075209	0.0493927717328868	ENSG00000143222	UFC1	ubiquitin-fold modifier conjugating enzyme 1	51506
345.755573141362	-0.349086651157021	0.103512075590222	-3.37242441682811	0.00074509534009162	0.0084032783824708	ENSG00000169230	PRELID1	PRELI domain containing 1	27166
1693.71077226115	-0.348946559540137	0.0470312307888648	-7.41946476175899	1.17594581027399e-13	7.19320072759124e-12	ENSG00000177954	RPS27	ribosomal protein S27	6232
397.158379345954	0.347648663903692	0.101875941076175	3.41247069947308	0.000643768472408691	0.00754337797702262	ENSG00000077147	TM9SF3	transmembrane 9 superfamily member 3	56889
275.799290116275	0.346147873347456	0.117721407391054	2.94039870078685	0.00327790162976797	0.0280996365364195	ENSG00000102312	PORCN	porcupine O-acyltransferase	64840
479.455397731386	-0.345235497465951	0.0927294754100264	-3.72303947519823	0.000196838731670562	0.00289955503101657	ENSG00000087191	PSMC5	proteasome 26S subunit, ATPase 5	5705
354.583320099062	0.342736606409323	0.100097834403908	3.42401619825596	0.00061702942959911	0.00734937033472999	ENSG00000147883	CDKN2B	cyclin dependent kinase inhibitor 2B	1030
536.312497525212	0.341661395190815	0.0819271482086794	4.17030743363063	3.04188998802156e-05	0.000565885616843804	ENSG00000141424	SLC39A6	solute carrier family 39 member 6	25800
252.19285356731	-0.339188000393548	0.12343439486551	-2.74792128047549	0.00599744063920494	0.0447105419526454	ENSG00000113312	TTC1	tetratricopeptide repeat domain 1	7265
2395.70091022136	-0.337857782262119	0.0411784946353089	-8.20471426297405	2.31139951569354e-16	2.08546021303449e-14	ENSG00000196230	TUBB	tubulin beta class I	203068
744.983589543982	-0.337787224217942	0.0718103994814676	-4.7038761329425	2.55268153566128e-06	6.10107792198778e-05	ENSG00000142657	PGD	phosphogluconate dehydrogenase	5226
2782.46682316	-0.337762827478368	0.0379243346851995	-8.90622947724869	5.27975822980043e-19	6.14666046817734e-17	ENSG00000123416	TUBA1B	tubulin alpha 1b	10376
228.934685607108	0.337281372679557	0.124670779948229	2.70537629442615	0.00682270546493717	0.0484431863846618	ENSG00000129636	ITFG1	integrin alpha FG-GAP repeat containing 1	81533
655.533603426104	0.335000092793835	0.0743065562780001	4.50835174678951	6.53331970207599e-06	0.000147367192529952	ENSG00000063660	GPC1	glypican 1	2817
422.325096360394	-0.334745395133495	0.0965922006427335	-3.46555304575388	0.000529142131913857	0.00653997929478462	ENSG00000100568	VTI1B	vesicle transport through interaction with t-SNAREs 1B	10490
300.722977205142	0.333194150016528	0.112776466267604	2.95446524477812	0.00313211430246983	0.0270425849703675	ENSG00000255112	CHMP1B	charged multivesicular body protein 1B	57132
301.624274664335	-0.331420029187811	0.110442874177116	-3.00082763742925	0.00269246923654234	0.0242322231288811	ENSG00000168090	COPS6	COP9 signalosome subunit 6	10980
348.845951202258	0.331334595833036	0.101892732079657	3.25179813192179	0.00114677437660906	0.0120311300150642	ENSG00000123989	CHPF	chondroitin polymerizing factor	79586
467.669820883704	-0.330485326278205	0.089819655411206	-3.67943213281325	0.00023375388483087	0.00332132980454571	ENSG00000266472	MRPS21	mitochondrial ribosomal protein S21	54460
282.228448703342	0.329836339700658	0.113000489864415	2.91889300742338	0.00351276767624563	0.0296205106158189	ENSG00000149212	SESN3	sestrin 3	143686
287.197114909161	0.329792023279049	0.111613968216645	2.95475582983411	0.00312916595956271	0.0270425849703675	ENSG00000112697	TMEM30A	transmembrane protein 30A	55754
379.93720245741	-0.329439762321568	0.0996109790940279	-3.30726356991826	0.00094212202896166	0.0101799952171336	ENSG00000038219	BOD1L1	biorientation of chromosomes in cell division 1 like 1	259282
2575.13522586695	-0.328640963808067	0.0396994051064983	-8.27823396664128	1.25015419579057e-16	1.15687345964312e-14	ENSG00000229117	RPL41	ribosomal protein L41	6171
356.512982226686	-0.326772861414257	0.107648940315956	-3.03554183120761	0.00240103914475838	0.0220492373369796	ENSG00000164244	PRRC1	proline rich coiled-coil 1	133619
304.009606858232	-0.326581539965259	0.112818110206657	-2.89476165987036	0.00379446518122146	0.0313368989451447	ENSG00000160049	DFFA	DNA fragmentation factor subunit alpha	1676
608.819616383796	0.326024995081677	0.0774191202702661	4.21116894564987	2.54052654107888e-05	0.000487700015252855	ENSG00000062716	VMP1	vacuole membrane protein 1	81671
583.256885263012	-0.324204361068664	0.0835638011857435	-3.87972251702661	0.000104575695692158	0.00169243805270403	ENSG00000264281	NA	NA	NA
1049.18638475554	-0.323785698519327	0.0641711902353656	-5.04565518158154	4.51969884630118e-07	1.27434321377351e-05	ENSG00000096746	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3	3189
1080.97465241148	-0.323689366173775	0.061725249571358	-5.24403495201055	1.57102419013511e-07	4.72485525183134e-06	ENSG00000135624	CCT7	chaperonin containing TCP1 subunit 7	10574
277.464419524698	-0.323145431615295	0.117467213740573	-2.75094148677915	0.00594242568217657	0.0444444151940539	ENSG00000006744	ELAC2	elaC ribonuclease Z 2	60528
945.911883250224	-0.322413519725377	0.0644751322190427	-5.00058718189262	5.71559754770108e-07	1.55094673305663e-05	ENSG00000185651	UBE2L3	ubiquitin conjugating enzyme E2 L3	7332
1270.26604457239	-0.322121503664194	0.0544054209451919	-5.92076116805896	3.20454952763198e-09	1.23034247289615e-07	ENSG00000150753	CCT5	chaperonin containing TCP1 subunit 5	22948
1156.3667042157	-0.321294394042366	0.0583026983003273	-5.51079801465316	3.57210452230033e-08	1.21620049254546e-06	ENSG00000167552	TUBA1A	tubulin alpha 1a	7846
440.940898365679	-0.320666199704514	0.0937911845220391	-3.41893751890045	0.000628661602025925	0.00745870445232357	ENSG00000126698	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8	22826
358.516503424755	0.31877644588719	0.10319075340182	3.08919583759497	0.00200699095463089	0.0190611325138497	ENSG00000052802	MSMO1	methylsterol monooxygenase 1	6307
362.714905104385	-0.318514974625751	0.104244339339911	-3.05546542519843	0.00224711509943467	0.0209016453449993	ENSG00000126602	TRAP1	TNF receptor associated protein 1	10131
298.742951741276	-0.31846283454501	0.111338369265261	-2.86031524124698	0.00423220078200578	0.034093778174685	ENSG00000119487	MAPKAP1	MAPK associated protein 1	79109
341.541866856153	0.315543319478875	0.101623528626422	3.10502226938845	0.0019026469903425	0.0182623749684736	ENSG00000134884	ARGLU1	arginine and glutamate rich 1	55082
438.422345162782	-0.314332756918447	0.0927704446529137	-3.38828554820962	0.000703310029155913	0.00808358565357863	ENSG00000082805	ERC1	ELKS/RAB6-interacting/CAST family member 1	23085
436.09090188377	-0.314291231965517	0.0941414730961382	-3.33849919306616	0.00084232274975568	0.00929646117390902	ENSG00000106367	AP1S1	adaptor related protein complex 1 subunit sigma 1	1174
2217.80338337683	-0.313892501270776	0.0421878572545087	-7.44035183814011	1.00417486294923e-13	6.24839151790307e-12	ENSG00000167553	TUBA1C	tubulin alpha 1c	84790
279.267258821051	-0.31361151131557	0.11483058094161	-2.73108007243331	0.00631271320769995	0.0464003706040512	ENSG00000108468	CBX1	chromobox 1	10951
296.198791169628	-0.31305897743547	0.113505318389561	-2.75809963689121	0.00581384741388898	0.0439622552258219	ENSG00000164091	WDR82	WD repeat domain 82	80335
300.334113035344	0.312202218593217	0.112498543285688	2.77516676638546	0.00551734083347796	0.042186616669538	ENSG00000163207	IVL	involucrin	3713
420.821310634125	0.311394950442365	0.0949998487975358	3.27784680064083	0.00104602149734237	0.0111689100115639	ENSG00000106052	TAX1BP1	Tax1 binding protein 1	8887
819.091235901632	0.310146796552943	0.0678642614842608	4.57010493844205	4.87480056098843e-06	0.000111349083700046	ENSG00000177106	EPS8L2	EPS8 like 2	64787
489.854749751638	-0.310003183575248	0.0894343807475717	-3.46626410317785	0.000527744609523417	0.00653997929478462	ENSG00000256393	NA	NA	NA
398.413605300943	0.308463822630667	0.100710615086777	3.06287298875973	0.00219223084520392	0.0206573397397936	ENSG00000072310	SREBF1	sterol regulatory element binding transcription factor 1	6720
5228.18770042771	-0.308335827991712	0.0269672046253177	-11.4337333911961	2.83645619996847e-30	6.02162966216835e-28	ENSG00000197956	S100A6	S100 calcium binding protein A6	6277
